contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,bid,ask,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,openInterest_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct,amount_to_market_cap,股票价格(new),股票价格(old)
TSLA251017C00455000,455.0,24.18,买 Call，看涨,1.2658636171113806,CALL,4793.0,4793.0,11589474.0,0.0008158799316422306,5268.0,10M-50M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,TSLA,0.0,17.5,4400.0,4793.0,inf,0.3817142857142857,0.012658636171113806,1420487690716.0,38.171428571428564,8.158799316422306e-06,456.0255126953125,450.3250122070313
TSLA251003P00445000,445.0,4.32,卖 Put，看涨,1.2658636171113806,PUT,26807.0,26807.0,11580624.0,0.0008152569061800712,5714.0,10M-50M,2025-10-03,0.0,0.0,0.062509375,False,TSLA,0.0,9.05,3645.0,26807.0,inf,-0.5226519337016574,0.012658636171113806,1420487690716.0,-52.26519337016574,8.152569061800712e-06,456.0255126953125,450.3250122070313
TSLA251010C00455000,455.0,19.1,买 Call，看涨,1.2658636171113806,CALL,6026.0,6026.0,11509660.0,0.0008102611571521982,1790.0,10M-50M,2025-10-10,0.0,0.0,1.0000000000000004e-05,True,TSLA,0.0,13.5,1867.0,6026.0,inf,0.4148148148148149,0.012658636171113806,1420487690716.0,41.48148148148149,8.102611571521982e-06,456.0255126953125,450.3250122070313
COIN251003C00335000,335.0,13.5,买 Call，看涨,5.13540529394062,CALL,8520.0,8520.0,11502000.0,0.01432087909333823,15618.0,10M-50M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,COIN,0.0,12.3,22633.0,8520.0,inf,0.09756097560975603,0.0513540529394062,80316298497.0,9.756097560975602,0.0001432087909333823,366.1099853515625,348.22711181640625
SMCI251003C00050000,50.0,2.79,买 Call，看涨,4.462476261633763,CALL,39593.0,39593.0,11046447.0,0.040567785769602675,23856.0,10M-50M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,SMCI,0.0,0.53,16489.0,39593.0,inf,4.264150943396226,0.04462476261633763,27229602973.0,426.4150943396226,0.00040567785769602674,51.5,49.29999923706055
TSLA251003P00440000,440.0,3.1,卖 Put，看涨,1.2658636171113806,PUT,35071.0,35071.0,10872010.0,0.0007653716446159375,11309.0,10M-50M,2025-10-03,0.0,0.0,0.12500875,False,TSLA,0.0,7.04,8679.0,35071.0,inf,-0.5596590909090909,0.012658636171113806,1420487690716.0,-55.96590909090909,7.653716446159375e-06,456.0255126953125,450.3250122070313
TSLA251003P00452500,452.5,6.8,卖 Put，看涨,1.2658636171113806,PUT,15923.0,15923.0,10827640.0,0.000762248069502264,2351.0,10M-50M,2025-10-03,0.0,0.0,0.0312596875,False,TSLA,0.0,12.8,1343.0,15923.0,inf,-0.46875000000000006,0.012658636171113806,1420487690716.0,-46.87500000000001,7.62248069502264e-06,456.0255126953125,450.3250122070313
MU251017C00175000,175.0,12.25,买 Call，看涨,5.776531862034379,CALL,8814.0,8814.0,10797150.0,0.006134576850019833,9001.0,10M-50M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,4.25,6863.0,8814.0,inf,1.8823529411764706,0.05776531862034379,176004804634.0,188.23529411764704,6.134576850019834e-05,182.2899932861328,172.3350067138672
TSLA251003C00475000,475.0,4.61,买 Call，看涨,1.2658636171113806,CALL,23151.0,23151.0,10672611.0,0.0007513342825674502,12487.0,10M-50M,2025-10-03,0.0,0.0,0.12500875,False,TSLA,0.0,2.73,11152.0,23151.0,inf,0.6886446886446888,0.012658636171113806,1420487690716.0,68.86446886446888,7.513342825674502e-06,456.0255126953125,450.3250122070313
MU251017C00185000,185.0,7.13,买 Call，看涨,5.776531862034379,CALL,14888.0,14888.0,10615144.0,0.006031167173006482,16388.0,10M-50M,2025-10-17,0.0,0.0,0.01563484375,False,MU,0.0,2.15,11820.0,14888.0,inf,2.3162790697674422,0.05776531862034379,176004804634.0,231.6279069767442,6.031167173006482e-05,182.2899932861328,172.3350067138672
NVDA251219P00180000,180.0,10.24,卖 Put，看涨,2.1747989850833482,PUT,10031.0,10031.0,10271744.0,0.00023722179381743764,19365.0,10M-50M,2025-12-19,0.0,0.0,0.0312596875,False,NVDA,0.0,10.85,11383.0,10031.0,inf,-0.05622119815668198,0.021747989850833482,4330017000000.0,-5.622119815668198,2.3722179381743765e-06,189.1000061035156,185.0749969482422
TSM251121C00290000,290.0,17.82,买 Call，看涨,2.5542923223182856,CALL,5702.0,5702.0,10160964.0,0.0007166740156051854,8221.0,10M-50M,2025-11-21,0.0,0.0,1.0000000000000004e-05,True,TSM,0.0,12.9,6349.0,5702.0,inf,0.38139534883720927,0.025542923223182856,1417794391697.0,38.13953488372093,7.1667401560518536e-06,290.885009765625,283.6400146484375
NVDA251121C00195000,195.0,8.95,买 Call，看涨,2.1747989850833482,CALL,11315.0,11315.0,10126924.999999998,0.00023387725729483275,25116.0,10M-50M,2025-11-21,0.0,0.0,0.01563484375,False,NVDA,0.0,7.98,18869.0,11315.0,inf,0.1215538847117793,0.021747989850833482,4330017000000.0,12.15538847117793,2.3387725729483275e-06,189.1000061035156,185.0749969482422
NVDA251121C00185000,185.0,13.66,买 Call，看涨,2.1747989850833482,CALL,7342.0,7342.0,10029172.0,0.00023161969110051993,36316.0,10M-50M,2025-11-21,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,12.45,35971.0,7342.0,inf,0.0971887550200804,0.021747989850833482,4330017000000.0,9.71887550200804,2.3161969110051994e-06,189.1000061035156,185.0749969482422
JD260116C00040000,40.0,2.81,买 Call，看涨,1.8223600560001856,CALL,34539.0,34539.0,9705459.0,0.019357236774622182,397004.0,5M-10M,2026-01-16,0.0,0.0,0.0312596875,False,JD,0.0,2.44,403840.0,34539.0,inf,0.15163934426229514,0.018223600560001857,50138659319.0,15.163934426229513,0.00019357236774622183,36.63079833984375,35.97520065307617
COIN251003C00345000,345.0,6.8,买 Call，看涨,5.13540529394062,CALL,14004.0,14004.0,9522720.0,0.01185652249693217,10136.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,COIN,0.0,5.7,2008.0,14004.0,inf,0.1929824561403508,0.0513540529394062,80316298497.0,19.298245614035082,0.00011856522496932171,366.1099853515625,348.22711181640625
TSLA251010C00470000,470.0,12.4,买 Call，看涨,1.2658636171113806,CALL,7534.0,7534.0,9342160.0,0.0006576727176911377,2944.0,5M-10M,2025-10-10,0.0,0.0,0.0312596875,False,TSLA,0.0,8.59,2174.0,7534.0,inf,0.44353899883585574,0.012658636171113806,1420487690716.0,44.353899883585576,6.576727176911377e-06,456.0255126953125,450.3250122070313
NVDA251003C00177500,177.5,10.05,买 Call，看涨,2.1747989850833482,CALL,9263.0,9263.0,9309315.0,0.00021499488339191277,32808.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,8.15,31720.0,9263.0,inf,0.23312883435582826,0.021747989850833482,4330017000000.0,23.312883435582826,2.1499488339191277e-06,189.1000061035156,185.0749969482422
INTC260116C00040000,40.0,3.54,买 Call，看涨,4.43215233146085,CALL,26246.0,26246.0,9291084.0,0.0059794534168685866,111191.0,5M-10M,2026-01-16,0.0,0.0,0.062509375,False,INTC,0.0,2.56,102909.0,26246.0,inf,0.3828125,0.0443215233146085,155383500000.0,38.28125,5.9794534168685864e-05,35.668800354003906,34.154998779296875
MU251003C00175000,175.0,8.06,买 Call，看涨,5.776531862034379,CALL,11452.0,11452.0,9230312.000000002,0.0052443522886743525,4882.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,0.95,7826.0,11452.0,inf,7.48421052631579,0.05776531862034379,176004804634.0,748.421052631579,5.2443522886743526e-05,182.2899932861328,172.3350067138672
NVDA251219C00200000,200.0,9.6,买 Call，看涨,2.1747989850833482,CALL,9576.0,9576.0,9192960.0,0.00021230771149397334,66647.0,5M-10M,2025-12-19,0.0,0.0,0.0312596875,False,NVDA,0.0,8.64,65888.0,9576.0,inf,0.111111111111111,0.021747989850833482,4330017000000.0,11.1111111111111,2.1230771149397333e-06,189.1000061035156,185.0749969482422
COIN251003C00340000,340.0,9.91,买 Call，看涨,5.13540529394062,CALL,9130.0,9130.0,9047830.0,0.011265247738400142,9883.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,COIN,0.0,9.4,13972.0,9130.0,inf,0.054255319148936144,0.0513540529394062,80316298497.0,5.4255319148936145,0.00011265247738400142,366.1099853515625,348.22711181640625
INTC270115C00025000,25.0,14.54,买 Call，看涨,4.43215233146085,CALL,6164.0,6164.0,8962456.0,0.005767958631386215,18809.0,5M-10M,2027-01-15,0.0,0.0,1.0000000000000004e-05,True,INTC,0.0,12.42,24833.0,6164.0,inf,0.1706924315619967,0.0443215233146085,155383500000.0,17.069243156199672,5.7679586313862154e-05,35.668800354003906,34.154998779296875
BABA251031C00180000,180.0,11.4,买 Call，看涨,5.882426204901309,CALL,7827.0,7827.0,8922780.0,0.002247618258179407,3280.0,5M-10M,2025-10-31,0.0,0.0,1.0000000000000004e-05,True,BABA,0.0,10.45,9183.0,7827.0,inf,0.09090909090909102,0.05882426204901309,396988232656.0,9.090909090909102,2.247618258179407e-05,190.68800354003903,180.09410095214844
MU251010C00170000,170.0,13.99,买 Call，看涨,5.776531862034379,CALL,6355.0,6355.0,8890645.0,0.005051364943410491,3616.0,5M-10M,2025-10-10,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,4.71,3121.0,6355.0,inf,1.9702760084925692,0.05776531862034379,176004804634.0,197.0276008492569,5.051364943410491e-05,182.2899932861328,172.3350067138672
ORCL251003C00290000,290.0,4.3,买 Call，看涨,4.198836084443574,CALL,19889.0,19889.0,8552270.0,0.0010617181793732423,6298.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,ORCL,0.0,1.7,6109.0,19889.0,inf,1.5294117647058822,0.04198836084443574,805512250440.0,152.94117647058823,1.0617181793732424e-05,290.8450012207031,279.125
MU251017C00182500,182.5,8.2,买 Call，看涨,5.776531862034379,CALL,10424.0,10424.0,8547679.999999998,0.00485650378566358,3257.0,5M-10M,2025-10-17,0.0,0.0,0.0039162109375,False,MU,0.0,2.3,368.0,10424.0,inf,2.5652173913043477,0.05776531862034379,176004804634.0,256.52173913043475,4.85650378566358e-05,182.2899932861328,172.3350067138672
TSLA251010P00460000,460.0,16.45,卖 Put，看涨,1.2658636171113806,PUT,5169.0,5169.0,8503005.0,0.0005985975841659029,1729.0,5M-10M,2025-10-10,0.0,0.0,1.0000000000000004e-05,True,TSLA,0.0,23.35,242.0,5169.0,inf,-0.29550321199143476,0.012658636171113806,1420487690716.0,-29.550321199143475,5.98597584165903e-06,456.0255126953125,450.3250122070313
NVDA260116C00200000,200.0,11.85,买 Call，看涨,2.1747989850833482,CALL,7098.0,7098.0,8411130.0,0.00019425166229139514,69449.0,5M-10M,2026-01-16,0.0,0.0,0.0312596875,False,NVDA,0.0,10.7,68833.0,7098.0,inf,0.10747663551401873,0.021747989850833482,4330017000000.0,10.747663551401873,1.9425166229139515e-06,189.1000061035156,185.0749969482422
NVDA251010P00185000,185.0,3.1,卖 Put，看涨,2.1747989850833482,PUT,27058.0,27058.0,8387980.0,0.00019371702235811082,17265.0,5M-10M,2025-10-10,0.0,0.0,0.0312596875,False,NVDA,0.0,4.05,9678.0,27058.0,inf,-0.23456790123456783,0.021747989850833482,4330017000000.0,-23.456790123456784,1.937170223581108e-06,189.1000061035156,185.0749969482422
TSLA251003P00447500,447.5,5.01,卖 Put，看涨,1.2658636171113806,PUT,16586.0,16586.0,8309586.0,0.0005849812042941065,3194.0,5M-10M,2025-10-03,0.0,0.0,0.062509375,False,TSLA,0.0,10.42,1797.0,16586.0,inf,-0.519193857965451,0.012658636171113806,1420487690716.0,-51.9193857965451,5.849812042941065e-06,456.0255126953125,450.3250122070313
NVDA251017C00180000,180.0,10.56,买 Call，看涨,2.1747989850833482,CALL,7790.0,7790.0,8226240.000000001,0.00018998170215036108,69798.0,5M-10M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,8.98,71250.0,7790.0,inf,0.1759465478841871,0.021747989850833482,4330017000000.0,17.59465478841871,1.8998170215036109e-06,189.1000061035156,185.0749969482422
INTC251003C00035000,35.0,1.43,买 Call，看涨,4.43215233146085,CALL,57356.0,57356.0,8201908.0,0.005278493533740713,16961.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,INTC,0.0,0.44,19542.0,57356.0,inf,2.25,0.0443215233146085,155383500000.0,225.0,5.2784935337407124e-05,35.668800354003906,34.154998779296875
MU251017C00165000,165.0,19.5,买 Call，看涨,5.776531862034379,CALL,4141.0,4141.0,8074950.0,0.004587914526987923,7767.0,5M-10M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,9.1,9042.0,4141.0,inf,1.142857142857143,0.05776531862034379,176004804634.0,114.2857142857143,4.5879145269879234e-05,182.2899932861328,172.3350067138672
TSLA251010P00455000,455.0,14.1,卖 Put，看涨,1.2658636171113806,PUT,5627.0,5627.0,7934070.0,0.0005585454947519338,1266.0,5M-10M,2025-10-10,0.0,0.0,0.0039162109375,False,TSLA,0.0,20.8,185.0,5627.0,inf,-0.32211538461538464,0.012658636171113806,1420487690716.0,-32.21153846153847,5.585454947519337e-06,456.0255126953125,450.3250122070313
BABA251017C00180000,180.0,8.69,买 Call，看涨,5.882426204901309,CALL,9067.0,9067.0,7879223.0,0.0019847497612926826,11055.0,5M-10M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,BABA,0.0,7.7,10487.0,9067.0,inf,0.12857142857142848,0.05882426204901309,396988232656.0,12.857142857142847,1.9847497612926828e-05,190.68800354003903,180.09410095214844
TSLA251003C00500000,500.0,1.11,买 Call，看涨,1.2658636171113806,CALL,70960.0,70960.0,7876560.000000001,0.0005544968852232576,28411.0,5M-10M,2025-10-03,0.0,0.0,0.2500075,False,TSLA,0.0,0.72,23581.0,70960.0,inf,0.5416666666666669,0.012658636171113806,1420487690716.0,54.166666666666686,5.544968852232576e-06,456.0255126953125,450.3250122070313
MU251003C00180000,180.0,4.52,买 Call，看涨,5.776531862034379,CALL,17244.0,17244.0,7794287.999999999,0.0044284518347144745,7103.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,0.34,4986.0,17244.0,inf,12.294117647058822,0.05776531862034379,176004804634.0,1229.4117647058822,4.4284518347144746e-05,182.2899932861328,172.3350067138672
AMD251010C00165000,165.0,4.5,买 Call，看涨,1.9651132249101155,CALL,17179.0,17179.0,7730550.0,0.002987321350176803,6937.0,5M-10M,2025-10-10,0.0,0.0,1.0000000000000004e-05,True,AMD,0.0,3.55,4610.0,17179.0,inf,0.267605633802817,0.019651132249101155,258778654648.0,26.7605633802817,2.987321350176803e-05,166.57000732421875,163.35980224609375
MU251003C00172500,172.5,10.25,买 Call，看涨,5.776531862034379,CALL,7509.0,7509.0,7696725.0,0.004373019825228778,4878.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,1.39,7522.0,7509.0,inf,6.374100719424461,0.05776531862034379,176004804634.0,637.410071942446,4.3730198252287786e-05,182.2899932861328,172.3350067138672
TSLA251003C00477500,477.5,4.07,买 Call，看涨,1.2658636171113806,CALL,18680.0,18680.0,7602760.000000001,0.0005352218149928362,20160.0,5M-10M,2025-10-03,0.0,0.0,0.12500875,False,TSLA,0.0,2.29,10144.0,18680.0,inf,0.7772925764192141,0.012658636171113806,1420487690716.0,77.72925764192141,5.352218149928362e-06,456.0255126953125,450.3250122070313
TSLA251010C00447500,447.5,23.25,买 Call，看涨,1.2658636171113806,CALL,3264.0,3264.0,7588800.0,0.0005342390539248424,1511.0,5M-10M,2025-10-10,0.0,0.0,1.0000000000000004e-05,True,TSLA,0.0,17.0,1052.0,3264.0,inf,0.36764705882352944,0.012658636171113806,1420487690716.0,36.76470588235294,5.342390539248424e-06,456.0255126953125,450.3250122070313
MU260220C00200000,200.0,17.43,买 Call，看涨,5.776531862034379,CALL,4343.0,4343.0,7569849.000000001,0.0043009331567632,1695.0,5M-10M,2026-02-20,0.0,0.0,0.0312596875,False,MU,0.0,11.1,841.0,4343.0,inf,0.5702702702702703,0.05776531862034379,176004804634.0,57.02702702702703,4.300933156763201e-05,182.2899932861328,172.3350067138672
INTC260116C00025000,25.0,11.8,买 Call，看涨,4.43215233146085,CALL,6321.0,6321.0,7458780.0,0.004800239407659114,44080.0,5M-10M,2026-01-16,0.0,0.0,1.0000000000000004e-05,True,INTC,0.0,9.8,48762.0,6321.0,inf,0.2040816326530612,0.0443215233146085,155383500000.0,20.40816326530612,4.800239407659114e-05,35.668800354003906,34.154998779296875
NVDA251219C00185000,185.0,16.35,买 Call，看涨,2.1747989850833482,CALL,4524.0,4524.0,7396740.000000001,0.00017082473348257066,32897.0,5M-10M,2025-12-19,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,14.95,32760.0,4524.0,inf,0.09364548494983292,0.021747989850833482,4330017000000.0,9.364548494983293,1.7082473348257065e-06,189.1000061035156,185.0749969482422
MU251003C00165000,165.0,17.3,买 Call，看涨,5.776531862034379,CALL,4217.0,4217.0,7295410.000000001,0.004145006163423052,7534.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,5.15,9029.0,4217.0,inf,2.3592233009708736,0.05776531862034379,176004804634.0,235.92233009708735,4.145006163423052e-05,182.2899932861328,172.3350067138672
NVDA251121C00170000,170.0,23.4,买 Call，看涨,2.1747989850833482,CALL,3115.0,3115.0,7289100.0,0.00016833883100228012,75997.0,5M-10M,2025-11-21,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,21.69,75462.0,3115.0,inf,0.0788381742738588,0.021747989850833482,4330017000000.0,7.883817427385879,1.6833883100228013e-06,189.1000061035156,185.0749969482422
INTC270115C00030000,30.0,11.8,买 Call，看涨,4.43215233146085,CALL,6122.0,6122.0,7223960.000000001,0.00464911654068804,25859.0,5M-10M,2027-01-15,0.0,0.0,1.0000000000000004e-05,True,INTC,0.0,9.85,26742.0,6122.0,inf,0.19796954314720824,0.0443215233146085,155383500000.0,19.796954314720825,4.6491165406880405e-05,35.668800354003906,34.154998779296875
INTC251003C00034500,34.5,1.79,买 Call，看涨,4.43215233146085,CALL,40323.0,40323.0,7217817.0,0.004645163096467771,12364.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,INTC,0.0,0.51,9461.0,40323.0,inf,2.5098039215686274,0.0443215233146085,155383500000.0,250.98039215686273,4.6451630964677715e-05,35.668800354003906,34.154998779296875
TSLA251017C00470000,470.0,17.5,买 Call，看涨,1.2658636171113806,CALL,4121.0,4121.0,7211750.0,0.000507695353302562,5308.0,5M-10M,2025-10-17,0.0,0.0,0.0312596875,False,TSLA,0.0,12.4,5227.0,4121.0,inf,0.41129032258064513,0.012658636171113806,1420487690716.0,41.12903225806451,5.07695353302562e-06,456.0255126953125,450.3250122070313
NVDA251010C00192500,192.5,2.05,买 Call，看涨,2.1747989850833482,CALL,35042.0,35042.0,7183609.999999999,0.0001659025819067223,29468.0,5M-10M,2025-10-10,0.0,0.0,0.0312596875,False,NVDA,0.0,1.53,6855.0,35042.0,inf,0.3398692810457515,0.021747989850833482,4330017000000.0,33.98692810457515,1.659025819067223e-06,189.1000061035156,185.0749969482422
INTC251121C00040000,40.0,2.38,买 Call，看涨,4.43215233146085,CALL,30034.0,30034.0,7148092.0,0.004600290249608227,38136.0,5M-10M,2025-11-21,0.0,0.0,0.062509375,False,INTC,0.0,1.65,18908.0,30034.0,inf,0.44242424242424244,0.0443215233146085,155383500000.0,44.24242424242424,4.600290249608227e-05,35.668800354003906,34.154998779296875
BULL251121C00015000,15.0,2.16,买 Call平仓/做波动率交易,-2.8015021592072293,CALL,32976.0,32976.0,7122816.0,0.10181850242902131,38898.0,5M-10M,2025-11-21,0.0,0.0,0.0312596875,False,BULL,0.0,2.05,15404.0,32976.0,inf,0.05365853658536601,-0.028015021592072295,6995600829.0,5.365853658536601,0.001018185024290213,14.225000381469728,14.635000228881836
GOOGL260116C00240000,240.0,21.6,买 Call，看涨,2.06954043182087,CALL,3271.0,3271.0,7065360.000000001,0.00023696103569012804,20625.0,5M-10M,2026-01-16,0.0,0.0,1.0000000000000004e-05,True,GOOGL,0.0,19.0,21434.0,3271.0,inf,0.13684210526315796,0.0206954043182087,2981654760000.0,13.684210526315796,2.3696103569012803e-06,245.1199951171875,240.1499938964844
NVDA251010C00180000,180.0,9.2,买 Call，看涨,2.1747989850833482,CALL,7647.0,7647.0,7035239.999999999,0.00016247603646821709,15375.0,5M-10M,2025-10-10,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,7.65,14906.0,7647.0,inf,0.20261437908496718,0.021747989850833482,4330017000000.0,20.261437908496717,1.6247603646821708e-06,189.1000061035156,185.0749969482422
SMCI251017C00050000,50.0,4.38,买 Call，看涨,4.462476261633763,CALL,15926.0,15926.0,6975588.0,0.02561766327227308,15572.0,5M-10M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,SMCI,0.0,2.0,15063.0,15926.0,inf,1.19,0.04462476261633763,27229602973.0,119.0,0.0002561766327227308,51.5,49.29999923706055
NVDA251003C00170000,170.0,17.59,买 Call，看涨,2.1747989850833482,CALL,3934.0,3934.0,6919906.0,0.0001598124441543763,8052.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,15.3,8174.0,3934.0,inf,0.14967320261437903,0.021747989850833482,4330017000000.0,14.967320261437903,1.598124441543763e-06,189.1000061035156,185.0749969482422
GOOGL251017C00250000,250.0,4.4,买 Call，看涨,2.06954043182087,CALL,15726.0,15726.0,6919440.000000001,0.00023206710893651551,23249.0,5M-10M,2025-10-17,0.0,0.0,0.0312596875,False,GOOGL,0.0,2.96,20770.0,15726.0,inf,0.4864864864864866,0.0206954043182087,2981654760000.0,48.64864864864866,2.320671089365155e-06,245.1199951171875,240.1499938964844
MU251121C00185000,185.0,13.51,买 Call，看涨,5.776531862034379,CALL,5080.0,5080.0,6863080.0,0.003899370823581605,4386.0,5M-10M,2025-11-21,0.0,0.0,0.007822421875,False,MU,0.0,6.7,5242.0,5080.0,inf,1.016417910447761,0.05776531862034379,176004804634.0,101.64179104477611,3.899370823581605e-05,182.2899932861328,172.3350067138672
MU251031C00182500,182.5,11.3,买 Call，看涨,5.776531862034379,CALL,6070.0,6070.0,6859100.0,0.0038971095216766504,1722.0,5M-10M,2025-10-31,0.0,0.0,0.00196310546875,False,MU,0.0,4.4,5954.0,6070.0,inf,1.5681818181818181,0.05776531862034379,176004804634.0,156.8181818181818,3.89710952167665e-05,182.2899932861328,172.3350067138672
ORCL251017C00300000,300.0,9.5,买 Call，看涨,4.198836084443574,CALL,6991.0,6991.0,6641450.0,0.0008245001856113547,10285.0,5M-10M,2025-10-17,0.0,0.0,0.0312596875,False,ORCL,0.0,6.55,9344.0,6991.0,inf,0.450381679389313,0.04198836084443574,805512250440.0,45.0381679389313,8.245001856113546e-06,290.8450012207031,279.125
TSLA251031C00500000,500.0,19.0,买 Call，看涨,1.2658636171113806,CALL,3489.0,3489.0,6629100.0,0.0004666777504181389,4133.0,5M-10M,2025-10-31,0.0,0.0,0.062509375,False,TSLA,0.0,16.48,2899.0,3489.0,inf,0.15291262135922326,0.012658636171113806,1420487690716.0,15.291262135922326,4.666777504181389e-06,456.0255126953125,450.3250122070313
TSLA251017P00450000,450.0,16.5,卖 Put，看涨,1.2658636171113806,PUT,3973.0,3973.0,6555450.0,0.0004614929114025417,3150.0,5M-10M,2025-10-17,0.0,0.0,0.01563484375,False,TSLA,0.0,21.82,1768.0,3973.0,inf,-0.24381301558203483,0.012658636171113806,1420487690716.0,-24.381301558203482,4.614929114025417e-06,456.0255126953125,450.3250122070313
BABA251121C00210000,210.0,6.85,买 Call，看涨,5.882426204901309,CALL,9525.0,9525.0,6524625.0,0.0016435310831124173,21736.0,5M-10M,2025-11-21,0.0,0.0,0.062509375,False,BABA,0.0,6.0,16757.0,9525.0,inf,0.1416666666666666,0.05882426204901309,396988232656.0,14.16666666666666,1.6435310831124173e-05,190.68800354003903,180.09410095214844
BMNR251121C00065000,65.0,6.46,卖 Call，看空/价差对冲,3.181139233955389,CALL,10068.0,10068.0,6503928.0,2.9927887487456686,49284.0,5M-10M,2025-11-21,0.0,0.0,0.12500875,False,BMNR,0.0,7.12,50538.0,10068.0,inf,-0.09269662921348316,0.031811392339553886,217319983.0,-9.269662921348317,0.029927887487456686,55.13999938964844,53.43999862670898
MU251003C00177500,177.5,6.05,买 Call，看涨,5.776531862034379,CALL,10706.0,10706.0,6477130.0,0.0036800870370948782,3783.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,0.58,4603.0,10706.0,inf,9.431034482758621,0.05776531862034379,176004804634.0,943.1034482758621,3.680087037094878e-05,182.2899932861328,172.3350067138672
AMD251003C00160000,160.0,5.16,买 Call，看涨,1.9651132249101155,CALL,12503.0,12503.0,6451548.0,0.002493075794360098,8890.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,AMD,0.0,3.85,9047.0,12503.0,inf,0.34025974025974026,0.019651132249101155,258778654648.0,34.02597402597402,2.493075794360098e-05,166.57000732421875,163.35980224609375
NVDA251003C00175000,175.0,12.64,买 Call，看涨,2.1747989850833482,CALL,5095.0,5095.0,6440080.0,0.00014873105579031213,14708.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,NVDA,0.0,10.35,15088.0,5095.0,inf,0.22125603864734308,0.021747989850833482,4330017000000.0,22.12560386473431,1.4873105579031214e-06,189.1000061035156,185.0749969482422
INTC251121C00035000,35.0,4.04,买 Call，看涨,4.43215233146085,CALL,15863.0,15863.0,6408652.0,0.004124409605910537,42252.0,5M-10M,2025-11-21,0.0,0.0,1.0000000000000004e-05,True,INTC,0.0,2.9,39908.0,15863.0,inf,0.39310344827586213,0.0443215233146085,155383500000.0,39.31034482758621,4.124409605910537e-05,35.668800354003906,34.154998779296875
TSLA251010C00480000,480.0,9.09,买 Call，看涨,1.2658636171113806,CALL,6924.0,6924.0,6293916.0,0.0004430813474228374,5629.0,5M-10M,2025-10-10,0.0,0.0,0.062509375,False,TSLA,0.0,6.25,4372.0,6924.0,inf,0.45439999999999997,0.012658636171113806,1420487690716.0,45.44,4.430813474228374e-06,456.0255126953125,450.3250122070313
COIN251003C00337500,337.5,11.65,买 Call，看涨,5.13540529394062,CALL,5336.0,5336.0,6216440.0,0.007739948324725396,4757.0,5M-10M,2025-10-03,0.0,0.0,1.0000000000000004e-05,True,COIN,0.0,11.0,8416.0,5336.0,inf,0.059090909090909124,0.0513540529394062,80316298497.0,5.909090909090913,7.739948324725396e-05,366.1099853515625,348.22711181640625
MU251017C00172500,172.5,13.1,买 Call，看涨,5.776531862034379,CALL,4671.0,4671.0,6119010.0,0.0034766153189536,4857.0,5M-10M,2025-10-17,0.0,0.0,1.0000000000000004e-05,True,MU,0.0,5.1,6186.0,4671.0,inf,1.5686274509803924,0.05776531862034379,176004804634.0,156.86274509803923,3.4766153189536e-05,182.2899932861328,172.3350067138672
